town,flat_type,block,street_name,floor_area_sqm,flat_model,resale_price,remaining_lease,storey_no,lease_commence_date
BEDOK,3 ROOM,20,CHAI CHEE RD,65,Improved,270000,51.83333333,3,2006
BEDOK,3 ROOM,44,CHAI CHEE ST,68,New Generation,272800,59.66666667,6,2006
BEDOK,3 ROOM,50,CHAI CHEE ST,82,New Generation,318000,60.83333333,7,1989
BEDOK,3 ROOM,41,CHAI CHEE ST,67,New Generation,300000,64.75,8,1988
BEDOK,3 ROOM,57,NEW UPP CHANGI RD,60,Improved,272000,65.16666667,6,1995
BEDOK,3 ROOM,28,NEW UPP CHANGI RD,65,Improved,273000,56.66666667,7,1989
BEDOK,3 ROOM,27,NEW UPP CHANGI RD,65,Improved,290000,62,4,1986
BEDOK,4 ROOM,219C,BEDOK CTRL,94,Model A,685000,89.75,4,1993
BEDOK,4 ROOM,221A,BEDOK CTRL,87,Model A,680000,89.66666667,18,1981
BEDOK,4 ROOM,219B,BEDOK CTRL,97,Model A,740000,89.66666667,8,1974
BEDOK,4 ROOM,512,BEDOK NTH AVE 2,92,New Generation,360000,58.83333333,3,1976
BEDOK,4 ROOM,403,BEDOK NTH AVE 3,92,New Generation,408000,59.58333333,5,1976
BEDOK,4 ROOM,95,BEDOK NTH AVE 4,92,New Generation,371000,58.75,15,1983
BEDOK,4 ROOM,81,BEDOK NTH RD,91,New Generation,363000,57.83333333,7,1984
BEDOK,4 ROOM,181,BEDOK NTH RD,92,Model A,575000,85.33333333,1,1985
BEDOK,4 ROOM,116,BEDOK NTH RD,89,New Generation,333000,57.66666667,3,1976
BEDOK,4 ROOM,125,BEDOK NTH RD,92,New Generation,357000,57.66666667,8,1985
BEDOK,4 ROOM,180,BEDOK NTH RD,85,Model A,575000,85.33333333,10,1977
BEDOK,4 ROOM,180,BEDOK NTH RD,92,Model A,600000,85.33333333,7,1980
BEDOK,4 ROOM,183,BEDOK NTH RD,92,Model A,575000,85.25,2,1981
BEDOK,4 ROOM,181,BEDOK NTH RD,92,Model A,600000,85.33333333,15,1993
BEDOK,4 ROOM,524,BEDOK NTH ST 3,92,New Generation,360000,58.83333333,1,1993
BEDOK,4 ROOM,102,BEDOK RESERVOIR RD,96,New Generation,388000,64.66666667,1,2013
BEDOK,4 ROOM,134,BEDOK RESERVOIR RD,84,Simplified,350000,66.75,2,2002
BEDOK,4 ROOM,139,BEDOK RESERVOIR RD,84,Simplified,370000,67.58333333,1,1994
BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,104,Model A,408000,63.33333333,2,1989
BEDOK,4 ROOM,724,BEDOK RESERVOIR RD,103,Model A,410000,63.83333333,3,1998
BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,84,Simplified,368000,68,5,1998
BEDOK,4 ROOM,767,BEDOK RESERVOIR VIEW,105,Premium Apartment,532000,80.33333333,5,1986
BEDOK,4 ROOM,765,BEDOK RESERVOIR VIEW,107,Premium Apartment,565000,80.25,16,1998
BEDOK,4 ROOM,774,BEDOK RESERVOIR VIEW,107,Premium Apartment,560000,80.25,16,1982
BEDOK,4 ROOM,33,BEDOK STH AVE 2,98,New Generation,392000,57.5,11,1985
BEDOK,4 ROOM,165,BEDOK STH RD,105,Model A,362500,64.41666667,1,1989
BEDOK,4 ROOM,15,BEDOK STH RD,88,Improved,335000,55.33333333,5,1998
BEDOK,4 ROOM,27,CHAI CHEE RD,104,Model A,485000,72.66666667,1,1998
BEDOK,4 ROOM,59,CHAI CHEE RD,104,Model A,465000,63.33333333,8,1995
BEDOK,4 ROOM,655,JLN TENAGA,108,Model A,475000,76.25,8,1998
BEDOK,4 ROOM,650,JLN TENAGA,108,Model A,465000,75.83333333,2,1999
BEDOK,4 ROOM,655,JLN TENAGA,108,Model A,485000,76.16666667,8,2003
BEDOK,4 ROOM,110,LENGKONG TIGA,104,Model A,638888,68.33333333,7,1997
BEDOK,5 ROOM,506,BEDOK NTH AVE 3,119,Improved,418888,58.25,3,1999
BEDOK,5 ROOM,137,BEDOK NTH AVE 3,117,Standard,480000,58.33333333,15,1994
BEDOK,5 ROOM,405,BEDOK NTH AVE 3,118,Improved,648000,59.83333333,19,1997
BEDOK,5 ROOM,94E,BEDOK NTH AVE 4,124,Improved,580000,72.66666667,6,1998
BEDOK,5 ROOM,112,BEDOK NTH RD,117,Standard,450000,57.75,6,1997
BEDOK,5 ROOM,711,BEDOK RESERVOIR RD,121,Improved,468000,60.16666667,4,1987
BEDOK,5 ROOM,603,BEDOK RESERVOIR RD,120,Improved,423000,61.66666667,4,1997
BEDOK,5 ROOM,769,BEDOK RESERVOIR VIEW,115,Premium Apartment,610000,80.25,16,1998
BEDOK,5 ROOM,31,BEDOK STH AVE 2,115,Standard,500000,57.5,11,1996
BEDOK,5 ROOM,11,CHAI CHEE RD,120,Improved,652000,80.41666667,8,1987
BEDOK,5 ROOM,666,JLN DAMAI,124,Improved,580000,76.16666667,3,2004
BEDOK,5 ROOM,650,JLN TENAGA,133,Model A,618000,75.83333333,6,1998
BEDOK,5 ROOM,55,NEW UPP CHANGI RD,118,Standard,530000,56.91666667,7,1996
BEDOK,5 ROOM,54,NEW UPP CHANGI RD,118,Standard,593000,56.83333333,25,1985
BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,144,Apartment,658000,72.66666667,4,1997
BEDOK,EXECUTIVE,145,BEDOK RESERVOIR RD,143,Maisonette,650000,66.41666667,10,2000
BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,142,Apartment,726000,72.66666667,4,1997
BEDOK,EXECUTIVE,10D,BEDOK STH AVE 2,141,Apartment,790000,75.25,4,1997
BEDOK,EXECUTIVE,160,BEDOK STH AVE 3,146,Maisonette,680000,65.66666667,4,1996
ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,44,Improved,223000,58.66666667,12,1997
ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,44,Improved,186000,57.25,11,1997
ANG MO KIO,2 ROOM,116,ANG MO KIO AVE 4,44,Improved,187000,57.58333333,5,1998
ANG MO KIO,3 ROOM,319,ANG MO KIO AVE 1,88,New Generation,358000,56.58333333,10,2000
ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,70,Model A,400000,91.91666667,5,1998
ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,68,New Generation,310000,60.25,11,2013
ANG MO KIO,3 ROOM,474,ANG MO KIO AVE 10,67,New Generation,277000,63.41666667,15,1998
ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,67,New Generation,240000,58.91666667,10,1997
ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,67,New Generation,235000,58.83333333,9,2003
ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,68,New Generation,286000,60.33333333,15,1996
ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,67,New Generation,255000,58.75,5,2000
ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,67,New Generation,259000,58.25,5,2013
ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,68,New Generation,290000,60.25,9,2000
ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,67,New Generation,255000,58.75,10,1996
ANG MO KIO,3 ROOM,432,ANG MO KIO AVE 10,67,New Generation,245000,58.25,6,1999
ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,67,New Generation,252000,59.33333333,1,2000
ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,82,New Generation,325000,59.25,11,2000
ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,82,New Generation,305000,63.75,10,2013
ANG MO KIO,3 ROOM,585,ANG MO KIO AVE 3,67,New Generation,275000,58.75,11,2003
ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,67,New Generation,250000,56.58333333,7,1996
ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,67,New Generation,255000,58.58333333,6,1999
ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,73,New Generation,280000,57.5,3,1996
ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,67,New Generation,263000,56.91666667,12,2000
ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,68,New Generation,275000,59.25,11,1999
ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,73,New Generation,270000,57.25,3,1976
ANG MO KIO,3 ROOM,201,ANG MO KIO AVE 3,67,New Generation,268000,56.5,5,1997
ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,73,New Generation,335000,58.25,8,1998
ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,67,New Generation,256000,58,6,2004
ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,82,New Generation,348000,57.91666667,9,1997
ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,88,New Generation,348000,56.75,7,1998
ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,75,New Generation,303000,60.08333333,11,2000
ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,68,New Generation,285000,59.91666667,7,1997
ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,89,New Generation,360000,57.25,12,1996
ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,67,New Generation,278000,64.25,9,1998
ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,68,New Generation,278000,60.25,11,1997
ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,89,New Generation,340000,60.08333333,8,1996
ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,67,New Generation,245000,59.66666667,9,1985
ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,67,New Generation,258000,59.33333333,4,1995
ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,82,New Generation,305000,60.58333333,9,1997
ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,67,New Generation,240000,59.66666667,3,1998
ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,68,New Generation,245000,59.33333333,6,1996
ANG MO KIO,3 ROOM,720,ANG MO KIO AVE 6,68,New Generation,285000,59.83333333,3,1997
ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,68,New Generation,258000,59.91666667,2,1996
ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,68,New Generation,280000,59.83333333,6,1998
ANG MO KIO,3 ROOM,621,ANG MO KIO AVE 9,68,New Generation,285000,59.91666667,5,1999
ANG MO KIO,3 ROOM,623,ANG MO KIO AVE 9,68,New Generation,280000,59.91666667,12,1997
ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,88,Model A,695000,92,19,1996
ANG MO KIO,4 ROOM,308B,ANG MO KIO AVE 1,94,Model A,670000,92,18,1994
ANG MO KIO,4 ROOM,334,ANG MO KIO AVE 1,92,New Generation,385000,61.33333333,6,1999
ANG MO KIO,4 ROOM,310C,ANG MO KIO AVE 1,94,Model A,615000,91.91666667,6,1998
ANG MO KIO,4 ROOM,215,ANG MO KIO AVE 1,88,New Generation,360000,55.5,5,1998
ANG MO KIO,4 ROOM,403,ANG MO KIO AVE 10,92,New Generation,370000,58.66666667,11,1996
ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,92,New Generation,383000,58.91666667,9,2003
ANG MO KIO,4 ROOM,560,ANG MO KIO AVE 10,92,New Generation,388000,59.41666667,5,1997
ANG MO KIO,4 ROOM,461,ANG MO KIO AVE 10,92,New Generation,378000,59.33333333,10,1996
ANG MO KIO,4 ROOM,470,ANG MO KIO AVE 10,92,New Generation,340000,59.08333333,7,2001
ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,92,New Generation,395000,56.33333333,8,2000
ANG MO KIO,4 ROOM,128,ANG MO KIO AVE 3,92,New Generation,360000,57.91666667,1,1996
ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,92,New Generation,275000,56.91666667,3,1996
ANG MO KIO,4 ROOM,233,ANG MO KIO AVE 3,92,New Generation,345000,56.91666667,5,2001
ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,92,New Generation,320000,57.5,7,1998
ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,91,New Generation,333800,59.83333333,2,1999
ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,90,Model A,592000,80.91666667,30,1996
ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,95,Model A,593000,81,13,1998
ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,91,DBSS,750000,90.83333333,19,1996
ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,90,DBSS,738888,90.83333333,22,1998
ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,123,Standard,570000,56.83333333,12,1999
ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,123,Standard,565000,56.83333333,13,1996
ANG MO KIO,5 ROOM,437,ANG MO KIO AVE 10,119,Improved,560000,58.25,19,1997
ANG MO KIO,5 ROOM,102,ANG MO KIO AVE 3,127,Improved,498000,72.5,1,1999
ANG MO KIO,5 ROOM,111,ANG MO KIO AVE 4,117,Improved,518000,57.83333333,4,1988
ANG MO KIO,5 ROOM,111,ANG MO KIO AVE 4,117,Improved,520000,57.83333333,10,1994
ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,121,Improved,515000,60.33333333,8,1997
ANG MO KIO,5 ROOM,521,ANG MO KIO AVE 5,118,Improved,615000,59.83333333,15,1999
ANG MO KIO,5 ROOM,725,ANG MO KIO AVE 6,119,Improved,678000,59.66666667,13,1999
ANG MO KIO,5 ROOM,710,ANG MO KIO AVE 8,117,Improved,555000,60,6,2001
ANG MO KIO,5 ROOM,309A,ANG MO KIO ST 31,110,Improved,820000,85.58333333,22,1997
ANG MO KIO,5 ROOM,315B,ANG MO KIO ST 31,110,Improved,650000,85.25,4,1985
ANG MO KIO,5 ROOM,352,ANG MO KIO ST 32,110,Improved,760000,81.08333333,21,1995
ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,117,DBSS,870000,90.83333333,12,1995
ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,112,DBSS,825000,90.83333333,12,1996
ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,112,DBSS,750000,90.83333333,1,1996
BEDOK,2 ROOM,534,BEDOK NTH ST 3,45,Improved,210000,65.41666667,2,1995
BEDOK,2 ROOM,534,BEDOK NTH ST 3,45,Improved,210000,65.33333333,8,1995
BEDOK,3 ROOM,520,BEDOK NTH AVE 1,67,New Generation,260000,58.75,2,1995
BEDOK,3 ROOM,522,BEDOK NTH AVE 1,67,New Generation,260000,58.91666667,4,1994
BEDOK,3 ROOM,412,BEDOK NTH AVE 2,67,New Generation,270000,58.58333333,2,2000
BEDOK,3 ROOM,418,BEDOK NTH AVE 2,67,New Generation,315000,58.08333333,5,1987
BEDOK,3 ROOM,401,BEDOK NTH AVE 3,67,New Generation,303000,58.66666667,12,1978
BEDOK,3 ROOM,100,BEDOK NTH AVE 4,67,New Generation,248000,58.16666667,7,1985
BEDOK,3 ROOM,100,BEDOK NTH AVE 4,82,New Generation,332000,58.16666667,10,1989
BEDOK,3 ROOM,109,BEDOK NTH RD,67,New Generation,260000,56.83333333,4,1982
BEDOK,3 ROOM,116,BEDOK NTH RD,73,New Generation,310000,57.58333333,7,2013
BEDOK,3 ROOM,116,BEDOK NTH RD,73,New Generation,280000,57.58333333,12,2013
BEDOK,3 ROOM,425,BEDOK NTH RD,67,New Generation,295000,58.25,10,1984
BEDOK,3 ROOM,75,BEDOK NTH RD,59,Improved,228000,57.25,1,1985
BEDOK,3 ROOM,426,BEDOK NTH RD,67,New Generation,262000,58.25,3,1983
BEDOK,3 ROOM,74,BEDOK NTH RD,59,Improved,262000,57.25,4,1988
BEDOK,3 ROOM,76,BEDOK NTH RD,59,Improved,254000,57.25,13,1985
BEDOK,3 ROOM,420,BEDOK NTH ST 1,68,New Generation,320000,58.25,11,1988
BEDOK,3 ROOM,201,BEDOK NTH ST 1,73,New Generation,315000,58.75,1,1987
BEDOK,3 ROOM,138,BEDOK NTH ST 2,67,New Generation,288000,57.58333333,11,1985
BEDOK,3 ROOM,134,BEDOK NTH ST 2,67,New Generation,300000,57.58333333,9,1984
BEDOK,3 ROOM,123,BEDOK NTH ST 2,67,New Generation,245000,57.41666667,3,1989
BEDOK,3 ROOM,526,BEDOK NTH ST 3,82,New Generation,320000,58.83333333,14,1984
BEDOK,3 ROOM,501,BEDOK NTH ST 3,59,Improved,223000,57.5,7,1987
BEDOK,3 ROOM,502,BEDOK NTH ST 3,59,Improved,249000,57.58333333,12,1985
BEDOK,3 ROOM,533,BEDOK NTH ST 3,68,New Generation,263000,59.25,13,1983
BEDOK,3 ROOM,540,BEDOK NTH ST 3,68,New Generation,235000,59.75,1,1984
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,287000,58.83333333,8,1992
BEDOK,3 ROOM,537,BEDOK NTH ST 3,68,New Generation,233000,59.33333333,5,1984
BEDOK,3 ROOM,525,BEDOK NTH ST 3,67,New Generation,280000,58.75,6,1985
BEDOK,3 ROOM,554,BEDOK NTH ST 3,68,New Generation,275000,59.66666667,4,1985
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,250000,58.83333333,12,1982
BEDOK,3 ROOM,116,BEDOK RESERVOIR RD,67,New Generation,295000,65.5,5,1985
BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,68,New Generation,293000,61.58333333,4,1986
BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,67,New Generation,298000,61.75,7,1985
BEDOK,3 ROOM,150,BEDOK RESERVOIR RD,63,Simplified,285000,67.75,6,2012
BEDOK,3 ROOM,103,BEDOK RESERVOIR RD,67,New Generation,255000,64.66666667,1,1985
BEDOK,3 ROOM,116,BEDOK RESERVOIR RD,67,New Generation,280000,65.41666667,5,1987
BEDOK,3 ROOM,33,BEDOK STH AVE 2,73,New Generation,280000,57.41666667,8,1984
BEDOK,3 ROOM,69,BEDOK STH AVE 3,67,New Generation,270000,57.41666667,5,1987
BEDOK,3 ROOM,58,CHAI CHEE DR,75,Model A,325000,63.16666667,4,2013
BEDOK,3 ROOM,55,CHAI CHEE DR,75,Model A,255000,63.5,6,1985
BEDOK,3 ROOM,19,CHAI CHEE RD,65,Improved,243000,51.83333333,6,1988
BEDOK,3 ROOM,54,CHAI CHEE ST,82,New Generation,320000,60.58333333,5,1988
BEDOK,3 ROOM,45,CHAI CHEE ST,82,New Generation,325000,59.58333333,5,1988
BEDOK,3 ROOM,45,CHAI CHEE ST,68,New Generation,280000,59.58333333,9,1988
BEDOK,3 ROOM,57,NEW UPP CHANGI RD,60,Improved,268000,65.08333333,7,1988
BEDOK,3 ROOM,57,NEW UPP CHANGI RD,60,Improved,300000,65.08333333,6,1987
BEDOK,3 ROOM,24,NEW UPP CHANGI RD,73,New Generation,380000,57.91666667,15,1988
BEDOK,4 ROOM,221A,BEDOK CTRL,94,Model A,733000,89.66666667,9,1987
BEDOK,4 ROOM,219D,BEDOK CTRL,97,Model A,685000,89.58333333,3,1987
BEDOK,4 ROOM,220B,BEDOK CTRL,87,Model A,707000,89.58333333,10,1988
BEDOK,4 ROOM,411,BEDOK NTH AVE 2,92,New Generation,435000,59.58333333,9,1987
BEDOK,4 ROOM,512,BEDOK NTH AVE 2,92,New Generation,380000,58.75,9,1987
BEDOK,4 ROOM,408,BEDOK NTH AVE 2,92,New Generation,380000,59.5,1,1988
BEDOK,4 ROOM,512,BEDOK NTH AVE 2,92,New Generation,352000,58.75,7,1988
BEDOK,4 ROOM,512,BEDOK NTH AVE 2,92,New Generation,345000,58.75,3,1987
BEDOK,4 ROOM,402,BEDOK NTH AVE 3,92,New Generation,410000,58.66666667,10,1984
BEDOK,4 ROOM,507,BEDOK NTH AVE 3,92,New Generation,355000,58.08333333,7,1986
BEDOK,4 ROOM,183,BEDOK NTH RD,92,Model A,590000,85.25,9,1987
BEDOK,4 ROOM,706,BEDOK NTH RD,91,New Generation,420000,60.16666667,12,1985
BEDOK,4 ROOM,110,BEDOK NTH RD,91,New Generation,356000,56.83333333,10,1982
BEDOK,4 ROOM,82,BEDOK NTH RD,92,New Generation,350000,57.66666667,1,1987
BEDOK,4 ROOM,185,BEDOK NTH RD,92,Model A,520000,85.16666667,2,1988
BEDOK,4 ROOM,707,BEDOK NTH RD,91,New Generation,405000,60.08333333,9,1988
BEDOK,4 ROOM,180,BEDOK NTH RD,92,Model A,640000,85.25,15,1989
BEDOK,4 ROOM,142,BEDOK RESERVOIR RD,84,Simplified,320000,66.08333333,7,1985
BEDOK,4 ROOM,119,BEDOK RESERVOIR RD,97,New Generation,390000,65,2,1987
BEDOK,4 ROOM,105,BEDOK RESERVOIR RD,91,New Generation,373500,64.83333333,10,1989
BEDOK,4 ROOM,126,BEDOK RESERVOIR RD,104,Model A,386000,66.5,2,1995
BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,84,Simplified,390000,67.91666667,4,1985
BEDOK,4 ROOM,136,BEDOK RESERVOIR RD,84,Simplified,350000,67.58333333,5,1988
BEDOK,4 ROOM,132,BEDOK RESERVOIR RD,84,Simplified,360000,66.33333333,1,1985
BEDOK,4 ROOM,767,BEDOK RESERVOIR VIEW,107,Premium Apartment,536000,80.25,12,1988
BEDOK,4 ROOM,771,BEDOK RESERVOIR VIEW,105,Premium Apartment,512000,80.16666667,7,1989
BEDOK,4 ROOM,765,BEDOK RESERVOIR VIEW,105,Premium Apartment,560000,80.16666667,14,1988
BEDOK,4 ROOM,34,BEDOK STH AVE 2,90,Improved,318000,56.91666667,7,1993
BEDOK,4 ROOM,37,BEDOK STH AVE 2,84,Improved,325000,57,9,1986
BEDOK,4 ROOM,34,BEDOK STH AVE 2,90,Improved,330000,56.91666667,2,2013
BEDOK,4 ROOM,34,BEDOK STH AVE 2,90,Improved,335000,56.91666667,12,1988
BEDOK,4 ROOM,36,BEDOK STH AVE 2,84,Improved,340000,56.91666667,15,1988
BEDOK,4 ROOM,156,BEDOK STH AVE 3,84,Simplified,435000,65.25,10,1987
BEDOK,4 ROOM,157,BEDOK STH AVE 3,83,Simplified,350000,64.5,1,1988
BEDOK,4 ROOM,43,BEDOK STH RD,84,Improved,322000,56.91666667,7,2012
BEDOK,4 ROOM,163,BEDOK STH RD,83,Simplified,370000,64.58333333,7,1985
BEDOK,4 ROOM,170,BEDOK STH RD,84,Simplified,375000,65.25,3,1987
BEDOK,4 ROOM,56,CHAI CHEE DR,91,New Generation,343000,62.25,1,1988
BEDOK,4 ROOM,672,JLN DAMAI,108,Model A,450000,75.75,5,1988
BEDOK,4 ROOM,660,JLN TENAGA,107,Model A,465000,76.25,2,2012
BEDOK,4 ROOM,51,NEW UPP CHANGI RD,84,Improved,345000,56.91666667,12,1988
BEDOK,5 ROOM,219C,BEDOK CTRL,112,Improved,818000,89.66666667,7,1988
BEDOK,5 ROOM,219C,BEDOK CTRL,112,Improved,795000,89.58333333,2,1988
BEDOK,5 ROOM,96,BEDOK NTH AVE 4,123,Standard,500000,58.08333333,4,1985
BEDOK,5 ROOM,97,BEDOK NTH AVE 4,120,Standard,410000,58.08333333,7,1987
BEDOK,5 ROOM,111,BEDOK NTH RD,117,Standard,420000,57.66666667,5,2013
BEDOK,5 ROOM,621,BEDOK RESERVOIR RD,121,Improved,482000,62.33333333,4,1988
BEDOK,5 ROOM,607,BEDOK RESERVOIR RD,124,Improved,444000,62.33333333,5,1987
BEDOK,5 ROOM,142,BEDOK RESERVOIR RD,122,Improved,475000,66.16666667,15,1988
BEDOK,5 ROOM,723,BEDOK RESERVOIR RD,139,Model A-Maisonette,610000,63.83333333,1,1995
BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,121,Improved,421000,61.58333333,2,1985
BEDOK,5 ROOM,723,BEDOK RESERVOIR RD,137,Model A-Maisonette,668000,63.83333333,10,2012
BEDOK,5 ROOM,761,BEDOK RESERVOIR VIEW,117,Premium Apartment,648000,80.16666667,10,1987
BEDOK,5 ROOM,769,BEDOK RESERVOIR VIEW,112,Premium Apartment,390000,80.16666667,2,2000
BEDOK,5 ROOM,774,BEDOK RESERVOIR VIEW,112,Premium Apartment,460000,80.16666667,3,1984
BEDOK,5 ROOM,805,CHAI CHEE RD,123,Improved,640000,72.66666667,13,2013
BEDOK,5 ROOM,649,JLN TENAGA,122,Improved,572000,72.58333333,7,1987
BEDOK,5 ROOM,112,LENGKONG TIGA,130,Improved,800000,68.5,14,1985
BEDOK,EXECUTIVE,137,BEDOK RESERVOIR RD,143,Maisonette,625000,66.33333333,4,1987
BEDOK,EXECUTIVE,716,BEDOK RESERVOIR RD,143,Apartment,745000,63.25,11,2012
BEDOK,EXECUTIVE,725,BEDOK RESERVOIR RD,142,Apartment,635000,63.83333333,1,1988
BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,148,Apartment,683500,72.58333333,6,2013
BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,147,Apartment,740000,73.16666667,12,1987
ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,44,Improved,195000,57.16666667,7,2013
ANG MO KIO,3 ROOM,225,ANG MO KIO AVE 1,67,New Generation,255000,57.25,7,2012
ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,82,New Generation,345000,60.16666667,7,1988
ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,68,New Generation,270000,59.25,10,2012
ANG MO KIO,3 ROOM,433,ANG MO KIO AVE 10,67,New Generation,250000,58.16666667,5,2012
ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,68,New Generation,250000,59.25,10,1995
ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,74,New Generation,290000,58.75,5,1987
ANG MO KIO,3 ROOM,474,ANG MO KIO AVE 10,67,New Generation,270000,63.25,1,1985
ANG MO KIO,3 ROOM,405,ANG MO KIO AVE 10,67,New Generation,258000,58.5,4,1988
ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,74,New Generation,258000,58.75,9,1982
ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,67,New Generation,225000,58.75,3,1988
ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,73,New Generation,308000,57.41666667,4,1988
ANG MO KIO,3 ROOM,214,ANG MO KIO AVE 3,67,New Generation,274000,55.41666667,11,1987
ANG MO KIO,3 ROOM,233,ANG MO KIO AVE 3,67,New Generation,235000,56.91666667,3,1987
ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,67,New Generation,275000,58.5,9,1978
ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,67,New Generation,258000,58.5,9,1979
ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,67,New Generation,250000,56.41666667,4,1980
ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,68,New Generation,278000,60.25,6,1979
ANG MO KIO,3 ROOM,608,ANG MO KIO AVE 5,67,New Generation,240000,59.66666667,3,1980
ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,68,New Generation,255000,59.75,3,1978
ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,82,New Generation,300000,59.58333333,9,1986
ANG MO KIO,3 ROOM,633,ANG MO KIO AVE 6,82,New Generation,378000,64.16666667,7,1979
ANG MO KIO,3 ROOM,635,ANG MO KIO AVE 6,68,New Generation,300000,59.83333333,10,1980
ANG MO KIO,3 ROOM,507,ANG MO KIO AVE 8,67,New Generation,280000,59.66666667,6,1980
ANG MO KIO,4 ROOM,321,ANG MO KIO AVE 1,98,New Generation,400000,56.58333333,3,1980
ANG MO KIO,4 ROOM,221,ANG MO KIO AVE 1,102,Model A,430000,72.41666667,8,1976
ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,98,New Generation,405000,56.33333333,12,1984
